,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
74,0.278,https://api.spotify.com/v1/audio-analysis/4eJIsCmuhgkuxnB2qmoHx4,0.663,312800,0.613,4eJIsCmuhgkuxnB2qmoHx4,5.63e-05,2,0.0498,-7.405,0,0.0294,91.022,4,https://api.spotify.com/v1/tracks/4eJIsCmuhgkuxnB2qmoHx4,audio_features,spotify:track:4eJIsCmuhgkuxnB2qmoHx4,0.709
75,0.485,https://api.spotify.com/v1/audio-analysis/27wLc0cxnw9IbhRMyMeBmR,0.775,286093,0.553,27wLc0cxnw9IbhRMyMeBmR,0.842,1,0.0453,-10.512,1,0.0308,120.005,4,https://api.spotify.com/v1/tracks/27wLc0cxnw9IbhRMyMeBmR,audio_features,spotify:track:27wLc0cxnw9IbhRMyMeBmR,0.82
76,0.394,https://api.spotify.com/v1/audio-analysis/3F5nV1UHZSiRscQQ6MwgIk,0.652,247787,0.497,3F5nV1UHZSiRscQQ6MwgIk,0.889,10,0.0744,-10.019,0,0.0346,92.992,4,https://api.spotify.com/v1/tracks/3F5nV1UHZSiRscQQ6MwgIk,audio_features,spotify:track:3F5nV1UHZSiRscQQ6MwgIk,0.532
77,0.763,https://api.spotify.com/v1/audio-analysis/1Nuc55H7P0XuRkJTQy51GW,0.844,269333,0.405,1Nuc55H7P0XuRkJTQy51GW,0.84,1,0.392,-11.574,0,0.0366,103.075,4,https://api.spotify.com/v1/tracks/1Nuc55H7P0XuRkJTQy51GW,audio_features,spotify:track:1Nuc55H7P0XuRkJTQy51GW,0.696
78,0.676,https://api.spotify.com/v1/audio-analysis/54BembYyQX7K69c0JsNzPX,0.61,313067,0.505,54BembYyQX7K69c0JsNzPX,0.78,9,0.112,-9.743,0,0.0351,162.156,4,https://api.spotify.com/v1/tracks/54BembYyQX7K69c0JsNzPX,audio_features,spotify:track:54BembYyQX7K69c0JsNzPX,0.4
79,0.0444,https://api.spotify.com/v1/audio-analysis/2zAXsQFmNRcDQOSzuPrWTs,0.531,351400,0.458,2zAXsQFmNRcDQOSzuPrWTs,0.0174,6,0.098,-17.115,0,0.0336,169.343,4,https://api.spotify.com/v1/tracks/2zAXsQFmNRcDQOSzuPrWTs,audio_features,spotify:track:2zAXsQFmNRcDQOSzuPrWTs,0.641
80,0.651,https://api.spotify.com/v1/audio-analysis/4pa23KNAU2ul1REZDMJsAz,0.576,308907,0.562,4pa23KNAU2ul1REZDMJsAz,0.836,4,0.345,-15.039,1,0.0402,78.991,4,https://api.spotify.com/v1/tracks/4pa23KNAU2ul1REZDMJsAz,audio_features,spotify:track:4pa23KNAU2ul1REZDMJsAz,0.585
81,0.141,https://api.spotify.com/v1/audio-analysis/0VnufRoFaVd4wii13Ru33p,0.63,306133,0.694,0VnufRoFaVd4wii13Ru33p,0.929,4,0.105,-13.537,0,0.0265,90.978,4,https://api.spotify.com/v1/tracks/0VnufRoFaVd4wii13Ru33p,audio_features,spotify:track:0VnufRoFaVd4wii13Ru33p,0.664
82,0.347,https://api.spotify.com/v1/audio-analysis/7LdSiHHU6cynBDc7j3DDoc,0.63,302813,0.601,7LdSiHHU6cynBDc7j3DDoc,0.701,6,0.0578,-7.72,1,0.0413,170.023,4,https://api.spotify.com/v1/tracks/7LdSiHHU6cynBDc7j3DDoc,audio_features,spotify:track:7LdSiHHU6cynBDc7j3DDoc,0.815
83,0.041,https://api.spotify.com/v1/audio-analysis/0kn7zFFIwtwbtQntQz7LWH,0.691,295760,0.697,0kn7zFFIwtwbtQntQz7LWH,0.696,11,0.0471,-6.187,0,0.0293,107.3,4,https://api.spotify.com/v1/tracks/0kn7zFFIwtwbtQntQz7LWH,audio_features,spotify:track:0kn7zFFIwtwbtQntQz7LWH,0.658
84,0.105,https://api.spotify.com/v1/audio-analysis/1Nu6wkDGw7JurB4AktFuoE,0.757,246800,0.744,1Nu6wkDGw7JurB4AktFuoE,0.089,8,0.0805,-5.915,1,0.0336,112.969,4,https://api.spotify.com/v1/tracks/1Nu6wkDGw7JurB4AktFuoE,audio_features,spotify:track:1Nu6wkDGw7JurB4AktFuoE,0.776
85,0.877,https://api.spotify.com/v1/audio-analysis/1xW8tKllytcong3aKIIbcI,0.739,248627,0.447,1xW8tKllytcong3aKIIbcI,0.771,9,0.0802,-8.571,0,0.0566,90.003,4,https://api.spotify.com/v1/tracks/1xW8tKllytcong3aKIIbcI,audio_features,spotify:track:1xW8tKllytcong3aKIIbcI,0.765
86,0.0773,https://api.spotify.com/v1/audio-analysis/2uwWxQaPESir0zpeVcHRvC,0.701,408467,0.513,2uwWxQaPESir0zpeVcHRvC,0.881,7,0.113,-14.369,0,0.034,90.886,4,https://api.spotify.com/v1/tracks/2uwWxQaPESir0zpeVcHRvC,audio_features,spotify:track:2uwWxQaPESir0zpeVcHRvC,0.752
87,0.371,https://api.spotify.com/v1/audio-analysis/24Wg5AQK6AaNyZBTpL1unQ,0.618,296320,0.496,24Wg5AQK6AaNyZBTpL1unQ,0.44,11,0.0756,-11.838,0,0.0382,84.922,4,https://api.spotify.com/v1/tracks/24Wg5AQK6AaNyZBTpL1unQ,audio_features,spotify:track:24Wg5AQK6AaNyZBTpL1unQ,0.402
88,0.123,https://api.spotify.com/v1/audio-analysis/0zbDOvWzTQidS1oO4amswN,0.647,270427,0.492,0zbDOvWzTQidS1oO4amswN,0.461,11,0.0566,-12.331,0,0.0652,178.543,4,https://api.spotify.com/v1/tracks/0zbDOvWzTQidS1oO4amswN,audio_features,spotify:track:0zbDOvWzTQidS1oO4amswN,0.832
89,0.359,https://api.spotify.com/v1/audio-analysis/6gMSBcoU6k23ZLrmAOJZ6J,0.542,255200,0.656,6gMSBcoU6k23ZLrmAOJZ6J,0.06,0,0.0756,-10.466,1,0.068,185.868,4,https://api.spotify.com/v1/tracks/6gMSBcoU6k23ZLrmAOJZ6J,audio_features,spotify:track:6gMSBcoU6k23ZLrmAOJZ6J,0.852
90,0.513,https://api.spotify.com/v1/audio-analysis/5RcVWX6bHYGW0CbAzpM6MF,0.764,293133,0.378,5RcVWX6bHYGW0CbAzpM6MF,0.876,8,0.104,-10.154,1,0.037,90.103,4,https://api.spotify.com/v1/tracks/5RcVWX6bHYGW0CbAzpM6MF,audio_features,spotify:track:5RcVWX6bHYGW0CbAzpM6MF,0.52
91,0.6,https://api.spotify.com/v1/audio-analysis/4c1n3sgF8KcQXi6pF45X9o,0.853,267267,0.619,4c1n3sgF8KcQXi6pF45X9o,0.886,5,0.185,-8.365,0,0.062,103.648,4,https://api.spotify.com/v1/tracks/4c1n3sgF8KcQXi6pF45X9o,audio_features,spotify:track:4c1n3sgF8KcQXi6pF45X9o,0.726
92,0.76,https://api.spotify.com/v1/audio-analysis/0oK8Vh1BrXs9MYLfCkpsDI,0.579,323133,0.531,0oK8Vh1BrXs9MYLfCkpsDI,0.0778,5,0.115,-10.427,0,0.028,94.133,4,https://api.spotify.com/v1/tracks/0oK8Vh1BrXs9MYLfCkpsDI,audio_features,spotify:track:0oK8Vh1BrXs9MYLfCkpsDI,0.516
93,0.0256,https://api.spotify.com/v1/audio-analysis/5nRaaCkfZUrsg3MRYOXTFU,0.723,261000,0.733,5nRaaCkfZUrsg3MRYOXTFU,0.261,10,0.336,-6.638,0,0.0282,104.004,4,https://api.spotify.com/v1/tracks/5nRaaCkfZUrsg3MRYOXTFU,audio_features,spotify:track:5nRaaCkfZUrsg3MRYOXTFU,0.72
94,0.123,https://api.spotify.com/v1/audio-analysis/15X9hW8V03M3NWVQ4yVAZq,0.633,308640,0.649,15X9hW8V03M3NWVQ4yVAZq,0.509,4,0.0732,-7.323,0,0.0383,151.953,4,https://api.spotify.com/v1/tracks/15X9hW8V03M3NWVQ4yVAZq,audio_features,spotify:track:15X9hW8V03M3NWVQ4yVAZq,0.481
95,0.178,https://api.spotify.com/v1/audio-analysis/5dLTdUPMDD9LHs2Z9le3Og,0.644,234733,0.609,5dLTdUPMDD9LHs2Z9le3Og,0.00212,1,0.137,-8.362,1,0.0352,76.95,4,https://api.spotify.com/v1/tracks/5dLTdUPMDD9LHs2Z9le3Og,audio_features,spotify:track:5dLTdUPMDD9LHs2Z9le3Og,0.63
96,0.246,https://api.spotify.com/v1/audio-analysis/2xQGpg88lob4i1j4852bKo,0.841,296867,0.671,2xQGpg88lob4i1j4852bKo,0.423,5,0.251,-5.494,0,0.0347,102.977,4,https://api.spotify.com/v1/tracks/2xQGpg88lob4i1j4852bKo,audio_features,spotify:track:2xQGpg88lob4i1j4852bKo,0.843
97,0.0465,https://api.spotify.com/v1/audio-analysis/1MbJ9k6fiq7zFJnZSaxjER,0.834,302733,0.492,1MbJ9k6fiq7zFJnZSaxjER,0.0103,11,0.0551,-9.59,1,0.0388,109.652,4,https://api.spotify.com/v1/tracks/1MbJ9k6fiq7zFJnZSaxjER,audio_features,spotify:track:1MbJ9k6fiq7zFJnZSaxjER,0.697
98,0.323,https://api.spotify.com/v1/audio-analysis/3mbzzlkaNM3ur4nVHAr1dO,0.777,347000,0.417,3mbzzlkaNM3ur4nVHAr1dO,0.483,7,0.0422,-15.402,1,0.0322,115.603,4,https://api.spotify.com/v1/tracks/3mbzzlkaNM3ur4nVHAr1dO,audio_features,spotify:track:3mbzzlkaNM3ur4nVHAr1dO,0.787
99,0.347,https://api.spotify.com/v1/audio-analysis/7vZvV6oI3OeasZvFMmda2N,0.741,289800,0.724,7vZvV6oI3OeasZvFMmda2N,0.0325,9,0.305,-4.674,0,0.0402,91.017,4,https://api.spotify.com/v1/tracks/7vZvV6oI3OeasZvFMmda2N,audio_features,spotify:track:7vZvV6oI3OeasZvFMmda2N,0.604
